year,sex,profession,income,net_worth
76,F,fisher,3166.60,19333.00
76,M,farmer,1644.14,13488.28
76,F,homemaker,41.90,2053.64
76,F,homemaker,45.52,2072.61
76,F,homemaker,49.75,2443.36
76,M,civil servant,3994.17,29190.11
76,M,homemaker,49.37,2453.90
76,F,fisher,3076.56,18556.34
76,M,homemaker,48.36,2474.08
76,M,homemaker,50.25,2488.55
76,F,fisher,3237.18,18768.75
76,F,farmer,1443.88,12885.59
76,M,farmer,1550.18,12974.39
76,M,service provider,4177.70,27430.17
76,M,homemaker,53.94,2940.83
76,F,craftsman,3118.14,23070.86
76,M,farmer,1545.77,12971.51
76,M,civil servant,3999.15,27690.03
76,M,service provider,3996.09,27114.80
76,F,unemployed,56.98,3478.16
76,F,fisher,2920.97,16659.61
76,F,farmer,1382.98,12341.74
76,F,fisher,3043.06,16755.46
76,M,fisher,3118.70,16878.58
76,F,homemaker,57.53,3479.11
76,F,farmer,1483.59,12416.40
76,M,service provider,3920.40,25281.97
76,F,service provider,3645.18,23736.31
76,F,fisher,2892.52,15237.21
76,M,homemaker,62.57,3944.72
76,M,farmer,1363.23,11964.84
76,M,farmer,1464.11,12055.33
76,X,homemaker,65.74,3939.61
76,F,homemaker,63.36,3944.20
76,F,homemaker,65.87,3952.68
76,F,fisher,2687.24,15460.76
76,F,craftsman,2834.97,19142.58
76,M,farmer,1343.66,12123.58
76,M,farmer,1309.93,12075.13
76,M,craftsman,3046.61,19359.42
76,X,fisher,2795.20,15424.20
76,F,homemaker,67.95,4373.78
76,F,service provider,3399.73,20643.01
76,F,farmer,1248.30,11552.39
76,F,fisher,2787.15,14427.61
76,M,fisher,2797.43,14476.58
76,M,unemployed,75.67,4958.39
76,F,farmer,1306.41,11682.25
76,X,fisher,2647.88,14343.31
76,F,homemaker,71.45,4958.10
76,M,unemployed,77.98,5481.44
76,M,unemployed,78.78,5460.57
76,F,craftsman,2765.16,17015.65
76,M,civil servant,3425.11,19430.00
76,F,civil servant,3182.80,19139.06
76,M,civil servant,3247.96,18876.39
76,M,farmer,1200.35,11180.86
76,F,farmer,1248.44,11174.64
76,M,fisher,2429.55,13459.38
76,F,farmer,1166.11,11008.64
76,F,unemployed,81.55,5955.36
76,F,service provider,3318.92,17838.10
76,F,unemployed,76.46,5932.96
76,M,civil servant,3153.10,17594.77
76,F,service provider,3003.23,12825.69
76,F,homemaker,83.96,5945.24
76,F,service provider,3295.12,17864.54
76,F,farmer,1141.54,10638.01
76,M,farmer,1187.64,10621.15
76,F,service provider,3193.95,16472.75
76,F,homemaker,85.62,6544.19
76,M,fisher,2353.41,12584.23
76,F,civil servant,2903.22,13115.30
76,F,craftsman,2441.74,14779.67
76,M,farmer,1174.25,10606.93
76,M,homemaker,87.77,6549.63
76,M,fisher,2292.93,12124.25
76,F,farmer,1085.00,10306.17
76,M,fisher,2198.53,12011.66
76,M,fisher,2197.24,12048.54
76,F,farmer,1093.58,10245.92
76,F,farmer,1094.35,10275.18
76,M,farmer,1129.90,10310.39
76,F,unemployed,83.58,7060.97
76,M,fisher,2115.75,11776.01
76,M,homemaker,85.95,7583.83
76,M,craftsman,2358.30,10404.60
76,M,civil servant,2933.36,13960.35
76,M,farmer,1033.43,8414.50
76,F,civil servant,2802.91,13872.97
76,F,farmer,1096.19,10078.43
76,F,unemployed,89.68,8162.74
76,M,farmer,1084.76,10451.19
76,F,fisher,2093.49,11023.77
76,F,unemployed,91.55,8159.15
76,M,service provider,2631.45,12785.74
76,M,homemaker,89.88,8167.25
76,X,homemaker,89.77,8170.40
76,M,farmer,981.92,10243.87
76,F,fisher,2001.56,10774.33
76,F,homemaker,88.78,8711.05
76,F,civil servant,2494.45,11687.20
76,M,craftsman,2068.55,11284.74
76,F,craftsman,2138.87,11330.28
76,M,service provider,2658.96,11847.32
76,F,homemaker,97.80,9309.25
76,M,craftsman,1924.77,10568.11
76,F,service provider,2480.68,10846.06
76,M,fisher,1941.25,10576.35
76,M,craftsman,2022.81,10617.13
76,F,farmer,983.97,10097.71
76,M,homemaker,96.69,9308.14
76,M,child,0.00,10000.00
76,F,child,0.00,10000.00
76,M,child,0.00,10000.00
76,F,child,0.00,10000.00
76,F,child,0.00,10000.00
76,M,child,0.00,10000.00
76,F,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,F,child,0.00,10000.00
76,F,child,0.00,10000.00
76,F,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,F,child,0.00,10000.00
76,F,child,0.00,10000.00
76,F,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,F,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,F,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,F,child,0.00,10000.00
76,M,child,0.00,10000.00
76,F,child,0.00,10000.00
76,X,child,0.00,10000.00
76,F,child,0.00,10000.00
76,F,child,0.00,10000.00
76,F,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,X,child,0.00,10000.00
76,F,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,F,child,0.00,10000.00
76,M,child,0.00,10000.00
76,F,child,0.00,10000.00
76,M,child,0.00,10000.00
76,F,child,0.00,10000.00
76,F,child,0.00,10000.00
76,F,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,F,child,0.00,10000.00
76,M,child,0.00,10000.00
76,F,child,0.00,10000.00
76,F,child,0.00,10000.00
76,F,child,0.00,10000.00
76,F,child,0.00,10000.00
76,F,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,F,child,0.00,10000.00
76,M,child,0.00,10000.00
76,F,child,0.00,10000.00
76,M,child,0.00,10000.00
76,F,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,X,child,0.00,10000.00
76,M,child,0.00,10000.00
76,F,child,0.00,10000.00
76,F,child,0.00,10000.00
76,F,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,F,child,0.00,10000.00
76,F,child,0.00,10000.00
76,M,child,0.00,10000.00
76,F,child,0.00,10000.00
76,F,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,F,child,0.00,10000.00
76,F,child,0.00,10000.00
76,F,child,0.00,10000.00
76,F,child,0.00,10000.00
76,F,child,0.00,10000.00
76,M,child,0.00,10000.00
76,F,child,0.00,10000.00
76,F,child,0.00,10000.00
76,M,child,0.00,10000.00
76,F,child,0.00,10000.00
76,M,child,0.00,10000.00
76,M,child,0.00,10000.00
76,F,child,0.00,10000.00
77,F,retired,2507.88,73577.58
77,M,retired,4873.49,144402.75
77,F,retired,1224.70,35813.99
77,M,retired,5013.42,142238.53
77,F,retired,3557.90,109653.53
77,M,retired,4648.72,140386.33
77,M,retired,-1371.61,-43054.78
77,F,retired,1999.20,63463.87
77,M,retired,1115.43,33841.84
77,F,retired,1065.91,33777.95
77,F,retired,1062.02,33572.63
77,M,retired,3463.65,103885.71
77,F,retired,607.15,18316.24
77,F,retired,3982.59,131020.63
77,M,retired,948.34,28664.79
77,M,retired,3150.34,101932.12
77,M,retired,4143.14,129300.84
77,F,retired,3112.84,100506.28
77,F,retired,1047.38,34177.41
77,F,retired,2107.46,66076.92
77,F,retired,1081.09,33942.25
77,M,retired,1068.71,33596.57
77,F,retired,1940.84,65108.56
77,M,retired,466.79,14896.59
77,F,retired,2213.62,73830.07
77,M,retired,-880.31,-29887.46
77,F,retired,-755.60,-25422.65
77,F,retired,4358.17,145590.00
77,F,retired,2166.91,74614.29
77,M,retired,759.78,25125.16
77,M,retired,1409.93,46805.25
77,F,retired,1179.56,39253.42
77,M,craftsman,8993.58,110782.47
77,M,service provider,11467.27,141802.84
77,M,service provider,11526.51,141170.64
77,F,fisher,4883.07,73460.13
77,X,fisher,5093.30,73523.61
77,M,craftsman,9500.58,111018.61
77,F,service provider,10920.68,135984.34
77,F,farmer,3508.64,38681.72
77,M,farmer,3500.07,38728.23
77,F,civil servant,11234.95,136512.73
77,M,craftsman,8465.28,106575.38
77,M,homemaker,-717.71,-25043.45
77,F,fisher,4714.92,67510.03
77,F,farmer,2307.41,-4343.32
77,M,fisher,4515.14,67109.78
77,F,craftsman,8451.39,102790.09
77,X,homemaker,-614.47,-23373.61
77,F,farmer,3560.73,37320.66
77,F,service provider,10829.18,130516.25
77,M,civil servant,11185.62,131529.66
77,F,craftsman,8430.37,99391.13
77,M,farmer,3464.28,35499.23
77,F,fisher,4532.25,65767.76
77,X,homemaker,-600.19,-22018.35
77,M,homemaker,-573.04,-21968.01
77,F,fisher,4335.75,65253.56
77,F,fisher,2462.49,-9599.15
77,M,service provider,11010.41,126898.48
77,F,craftsman,8217.38,99649.11
77,F,civil servant,10360.98,121965.96
77,M,farmer,1848.10,-14955.91
77,M,civil servant,9924.96,121152.44
77,F,unemployed,-533.04,-20425.15
77,M,fisher,4461.76,62605.59
77,M,service provider,9864.51,120889.13
77,M,farmer,3118.16,34351.82
77,F,fisher,4456.34,62853.96
77,F,craftsman,6938.29,51914.03
77,F,farmer,3168.05,33244.98
77,F,craftsman,8047.47,92200.07
77,M,craftsman,8173.66,92801.66
77,F,homemaker,-498.07,-19045.70
77,M,fisher,3971.66,51434.16
77,F,civil servant,10358.18,116888.86
77,M,craftsman,7982.14,91911.92
77,M,fisher,4204.99,60696.48
77,F,farmer,3088.25,32069.71
77,M,fisher,4017.47,59226.62
77,F,craftsman,7634.52,88556.77
77,M,homemaker,-439.65,-17745.54
77,M,service provider,9247.57,111869.70
77,F,service provider,9208.83,111775.62
77,M,farmer,2229.48,-381.58
77,F,service provider,9512.74,112466.03
77,M,homemaker,-423.45,-16309.16
77,F,craftsman,7786.26,84573.03
77,M,craftsman,7427.64,84898.75
77,M,homemaker,-420.72,-16300.72
77,M,homemaker,-387.70,-16273.59
77,M,service provider,9071.18,107792.77
77,F,homemaker,-396.44,-16281.31
77,M,service provider,9154.77,99229.49
77,M,fisher,3171.06,30664.79
77,M,homemaker,-380.41,-15166.87
77,M,craftsman,7314.01,81297.10
77,M,farmer,2778.25,27781.79
77,M,homemaker,-379.88,-15231.10
77,F,homemaker,-381.67,-15203.65
77,M,service provider,8852.33,104006.57
77,F,homemaker,-369.46,-15217.87
77,M,fisher,3804.46,52406.43
77,M,homemaker,-343.43,-14214.82
77,M,fisher,3798.50,52585.05
77,F,farmer,2823.33,28863.94
77,M,farmer,2858.64,27150.20
77,F,service provider,8661.83,98758.32
77,M,fisher,3937.13,51880.31
77,M,service provider,8939.37,98501.48
77,M,fisher,2305.96,-5249.99
77,F,civil servant,8541.49,94523.43
77,M,fisher,3711.52,50088.61
77,M,fisher,3579.40,49802.44
77,F,homemaker,-312.14,-13093.47
77,M,farmer,2725.39,26976.96
77,M,farmer,2925.57,27822.72
77,M,homemaker,-286.36,-12195.63
77,M,fisher,3679.54,47939.98
77,F,fisher,3433.81,47662.05
77,M,craftsman,6726.39,67567.74
77,M,civil servant,8026.77,90877.63
77,X,craftsman,6424.76,53551.61
77,F,farmer,2644.81,26997.24
77,M,farmer,2832.13,27125.86
77,F,craftsman,6323.38,69141.72
77,M,fisher,3463.26,46496.92
77,F,service provider,8038.28,86562.17
77,F,civil servant,8064.84,86489.80
77,M,fisher,3456.68,46727.22
77,F,fisher,3065.54,30548.57
77,M,fisher,2215.40,-1163.74
77,F,homemaker,-236.30,-10540.96
77,M,farmer,2718.50,27076.61
77,M,fisher,3252.04,43922.43
77,F,service provider,8093.31,83389.19
77,M,fisher,3457.33,44342.72
77,M,craftsman,6171.04,65414.25
77,F,service provider,6477.51,27644.97
77,M,unemployed,-218.94,-10517.14
77,M,homemaker,-212.53,-9712.72
77,M,homemaker,-202.50,-9694.73
77,F,craftsman,6331.84,63499.63
77,M,farmer,2524.61,25880.79
77,M,service provider,7353.48,79519.40
77,M,farmer,2484.44,25572.64
77,F,homemaker,-214.34,-9690.67
77,M,unemployed,-198.98,-9671.55
77,M,civil servant,7883.10,79976.03
77,F,service provider,7337.86,75764.28
77,M,civil servant,7698.63,76549.74
77,M,service provider,7436.04,75784.45
77,X,craftsman,6285.01,61084.10
77,F,craftsman,5969.23,60368.58
77,F,fisher,3174.30,40957.55
77,M,farmer,2507.60,25428.27
77,M,craftsman,5783.63,60661.09
77,M,homemaker,-166.83,-8045.38
77,F,homemaker,-163.33,-8052.74
77,M,farmer,2524.03,24191.00
77,F,civil servant,6364.45,25587.44
77,F,civil servant,7152.58,73628.05
77,M,farmer,2420.45,24334.26
77,F,craftsman,4863.78,22183.99
77,M,fisher,2978.90,39095.90
77,M,civil servant,7647.96,73562.47
77,F,unemployed,-147.16,-7315.37
77,F,farmer,2385.51,23478.04
77,M,civil servant,7240.61,69742.67
77,M,farmer,2286.27,23509.18
77,M,homemaker,-149.70,-7332.79
77,F,civil servant,6800.54,69638.67
77,M,service provider,7322.32,69897.16
77,F,farmer,2466.80,23512.51
77,M,farmer,2364.68,23545.43
77,F,fisher,2863.68,37290.84
77,F,homemaker,-125.32,-6612.67
77,M,farmer,2336.17,22698.91
77,M,civil servant,7138.09,67094.26
77,M,homemaker,-131.26,-6557.54
77,M,craftsman,5455.38,52671.66
77,F,fisher,3002.66,36387.05
77,F,homemaker,-125.60,-6569.34
77,M,homemaker,-129.28,-6554.09
77,F,homemaker,-129.87,-6580.51
77,F,craftsman,5442.75,50618.24
77,M,fisher,2902.49,34466.09
77,M,homemaker,-111.44,-5783.20
77,F,farmer,1881.15,7092.60
77,F,fisher,2821.20,34181.08
77,F,service provider,6939.25,63314.89
77,F,homemaker,-111.80,-5826.67
77,M,fisher,2396.32,12689.94
77,M,farmer,2136.55,20640.34
77,F,craftsman,5433.18,48625.65
77,F,fisher,2362.84,14317.13
77,F,homemaker,-87.25,-5100.04
77,F,farmer,2212.10,20905.80
77,F,farmer,2199.22,20882.93
77,M,fisher,2779.79,33205.77
77,F,civil servant,6608.41,60731.39
77,M,farmer,1744.63,42.93
77,F,fisher,2604.55,33473.47
77,M,homemaker,-74.20,-4451.25
77,X,fisher,2026.75,793.61
77,X,service provider,5982.19,57681.95
77,F,fisher,2659.53,32116.30
77,F,craftsman,5018.46,45911.07
77,M,craftsman,5245.89,46005.08
77,F,fisher,2677.18,32147.26
77,F,fisher,2555.90,31843.86
77,F,fisher,2743.84,32078.92
77,F,service provider,5903.21,54994.39
77,F,craftsman,4832.42,44111.99
77,F,craftsman,5030.99,43966.67
77,M,homemaker,-57.11,-3734.11
77,M,craftsman,4701.73,43769.61
77,F,civil servant,6353.97,55070.85
77,F,service provider,6053.02,54882.68
77,M,fisher,2506.26,30180.66
77,F,homemaker,-45.57,-3067.07
77,M,service provider,5841.32,52199.65
77,F,fisher,2453.62,29112.86
77,F,fisher,2587.69,29487.64
77,F,service provider,4926.32,2626.96
77,F,craftsman,4923.81,39303.41
77,M,farmer,2089.39,19066.82
77,M,farmer,2027.34,19009.33
77,M,craftsman,4843.56,41889.94
77,F,farmer,1990.26,18194.81
77,F,homemaker,-31.72,-2455.11
77,F,craftsman,4578.03,40045.38
77,F,farmer,1996.15,17975.08
77,M,fisher,2346.50,28156.15
77,M,civil servant,5707.71,49953.29
77,M,craftsman,4742.96,39918.86
77,M,fisher,2336.42,27999.30
77,F,fisher,2425.19,26831.96
77,M,craftsman,4450.18,37855.06
77,F,craftsman,4208.83,22476.63
77,M,craftsman,4229.17,22718.82
77,F,farmer,1805.97,17354.05
77,F,civil servant,5466.66,47132.21
77,F,farmer,1901.88,17577.45
77,F,craftsman,4538.59,38534.87
77,X,fisher,2299.40,26376.90
77,M,service provider,5530.81,44785.90
77,M,craftsman,4328.41,36534.40
77,M,fisher,2153.97,25484.20
77,F,homemaker,-7.69,-1125.80
77,F,fisher,2312.48,25521.25
77,F,service provider,5375.70,44540.47
77,F,unemployed,-7.19,-1127.57
77,F,fisher,2209.87,25975.69
77,F,fisher,2179.31,25525.17
77,F,farmer,1709.72,15929.00
77,F,homemaker,2.20,-595.43
77,F,farmer,1874.75,16053.59
77,M,homemaker,1.68,-623.40
77,F,farmer,1755.08,16024.47
77,F,fisher,2126.02,24549.85
77,M,farmer,1555.28,3767.97
77,F,farmer,1856.15,16057.74
77,M,fisher,2094.93,25025.16
77,M,craftsman,4038.32,32214.28
77,M,homemaker,11.83,-56.92
77,M,homemaker,11.25,-61.53
77,M,fisher,2086.89,23244.76
77,F,fisher,2176.02,23309.23
77,F,service provider,4910.21,40002.83
77,M,farmer,1759.93,15341.48
77,F,civil servant,4714.44,14187.78
77,F,service provider,5047.87,39854.34
77,F,fisher,1992.92,23161.77
77,M,fisher,2061.96,22043.45
77,M,farmer,1621.56,15052.96
77,M,service provider,5026.34,37806.78
77,F,fisher,1742.06,3584.06
77,M,farmer,1610.98,15171.40
77,F,homemaker,19.44,395.55
77,F,homemaker,19.07,420.14
77,F,craftsman,3775.88,30595.50
77,F,homemaker,18.78,417.93
77,F,farmer,1723.53,15200.74
77,M,homemaker,26.69,840.24
77,M,fisher,1956.91,21378.88
77,F,craftsman,3675.95,29439.21
77,F,fisher,1889.93,21283.70
77,M,civil servant,4903.18,35498.19
77,M,homemaker,26.15,837.98
77,M,unemployed,26.50,837.23
77,M,craftsman,3906.29,29164.69
77,M,civil servant,4554.94,33213.85
77,F,craftsman,3683.01,27750.83
77,M,craftsman,3878.80,27707.62
77,F,fisher,1849.15,19898.88
77,M,farmer,1507.59,13883.38
77,F,homemaker,32.75,1369.01
77,F,homemaker,34.41,1389.64
77,F,homemaker,38.12,1764.09
77,M,civil servant,4511.84,31087.34
77,M,homemaker,39.75,1776.26
77,F,fisher,1863.05,19129.17
77,M,homemaker,39.13,1795.82
77,M,homemaker,39.97,1811.13
77,F,fisher,1780.37,19300.24
77,F,farmer,1453.17,13253.48
77,M,farmer,1445.98,13338.68
77,M,service provider,4509.96,29326.45
77,M,homemaker,46.80,2270.25
77,F,craftsman,3607.98,24516.15
77,M,farmer,1490.77,13358.20
77,M,civil servant,4384.45,29523.56
77,M,service provider,4246.32,28879.26
77,F,unemployed,54.59,2815.36
77,F,fisher,1657.59,17129.71
77,F,farmer,1512.80,12739.44
77,F,fisher,1623.62,17208.57
77,M,fisher,1676.70,17358.23
77,F,homemaker,51.11,2812.83
77,F,farmer,1390.85,12753.13
77,M,service provider,4107.85,26977.20
77,F,service provider,4141.84,25448.54
77,F,fisher,1691.40,15724.22
77,M,homemaker,59.40,3286.74
77,M,farmer,1456.79,12334.54
77,M,farmer,1408.80,12401.03
77,X,homemaker,56.66,3278.89
77,F,homemaker,56.93,3283.75
77,F,homemaker,57.29,3292.59
77,F,fisher,1574.41,15889.27
77,F,craftsman,3066.25,20317.01
77,M,farmer,1296.84,12413.31
77,M,farmer,1293.59,12363.23
77,M,craftsman,3200.55,20601.00
77,X,fisher,1614.69,15872.85
77,F,homemaker,65.35,3721.74
77,F,service provider,3558.93,22063.78
77,F,farmer,1373.14,11880.27
77,F,fisher,1474.72,14806.27
77,M,fisher,1596.05,14915.91
77,M,unemployed,65.39,4306.39
77,F,farmer,1300.70,11973.91
77,X,fisher,1524.91,14747.07
77,F,homemaker,70.61,4311.32
77,M,unemployed,71.93,4835.98
77,M,unemployed,70.46,4813.64
77,F,craftsman,2819.03,18066.47
77,M,civil servant,3766.22,20954.41
77,F,civil servant,3638.88,20599.80
77,M,civil servant,3725.68,20380.53
77,M,farmer,1326.10,11485.21
77,F,farmer,1272.66,11452.27
77,M,fisher,1411.27,13806.32
77,F,farmer,1184.44,11242.17
77,F,unemployed,80.64,5318.62
77,F,service provider,3497.51,19228.16
77,F,unemployed,77.75,5293.33
77,M,civil servant,3603.02,19037.59
77,F,service provider,3324.67,14129.33
77,F,homemaker,76.63,5304.49
77,F,service provider,3314.88,19163.29
77,F,farmer,1197.12,10877.88
77,M,farmer,1159.94,10842.43
77,F,service provider,3293.52,17760.82
77,F,homemaker,81.05,5907.85
77,M,fisher,1360.70,12905.89
77,F,civil servant,3389.26,14451.24
77,F,craftsman,2719.73,15780.85
77,M,farmer,1209.36,10852.92
77,M,homemaker,83.82,5916.06
77,M,fisher,1293.36,12412.24
77,F,farmer,1177.19,10536.07
77,M,fisher,1270.73,12288.33
77,M,fisher,1359.84,12369.77
77,F,farmer,1106.58,10440.51
77,F,farmer,1116.47,10474.72
77,M,farmer,1086.49,10494.94
77,F,unemployed,89.74,6433.33
77,M,fisher,1255.45,12045.05
77,M,homemaker,86.07,6952.51
77,M,craftsman,2527.49,11309.66
77,M,civil servant,3012.04,15107.68
77,M,farmer,1113.17,8612.39
77,F,civil servant,3097.13,15062.85
77,F,farmer,1040.64,10240.06
77,F,unemployed,88.05,7533.40
77,M,farmer,1109.77,10647.38
77,F,fisher,1197.58,11263.87
77,F,unemployed,88.87,7530.63
77,M,service provider,2873.65,13863.87
77,M,homemaker,89.97,7539.83
77,X,homemaker,94.56,7547.57
77,M,farmer,1004.92,10387.64
77,F,fisher,1179.85,11005.56
77,F,homemaker,90.53,8084.19
77,F,civil servant,2739.83,12698.42
77,M,craftsman,2338.50,12095.30
77,F,craftsman,2388.54,12165.86
77,M,service provider,2918.04,12947.64
77,F,homemaker,94.61,8686.47
77,M,craftsman,2263.87,11341.35
77,F,service provider,2618.16,11796.45
77,M,fisher,1130.58,10782.95
77,M,craftsman,2143.47,11330.17
77,F,farmer,1010.96,10244.50
77,M,homemaker,96.55,8687.30
77,M,homemaker,100.10,9382.71
77,F,unemployed,95.02,9377.63
77,M,fisher,1080.24,10181.43
77,F,farmer,953.92,10118.27
77,F,fisher,1066.19,10174.40
77,M,farmer,958.94,10120.78
77,F,service provider,2698.73,10990.67
77,M,child,0.00,10000.00
77,M,child,0.00,10000.00
77,F,child,0.00,10000.00
77,F,child,0.00,10000.00
77,F,child,0.00,10000.00
77,M,child,0.00,10000.00
77,M,child,0.00,10000.00
77,M,child,0.00,10000.00
77,M,child,0.00,10000.00
77,F,child,0.00,10000.00
77,F,child,0.00,10000.00
77,F,child,0.00,10000.00
77,M,child,0.00,10000.00
77,M,child,0.00,10000.00
77,M,child,0.00,10000.00
77,F,child,0.00,10000.00
77,M,child,0.00,10000.00
77,M,child,0.00,10000.00
77,M,child,0.00,10000.00
77,F,child,0.00,10000.00
